Model,Scenario,Region,Variable,Unit,1990,1995,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2020,2021,2022,2023,2024,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Investment|Energy Supply|Extraction|Gas,billion US$2010/yr,,,,,,,,,,,,,6.278460142,,,,,5.908887702,5.808521322,,,,,,3.351807718,,1.880882535,,1.000185292,,0.472879321,,0.036042282,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Investment|Energy Supply|Extraction|Oil,billion US$2010/yr,,,,,,,,,,,,,23.68224871,,,,,22.91570517,18.84902717,,,,,,11.90420496,,10.85496368,,5.557875254,,3.10967588,,1.980718856,,0.878654433,,0.244469631,,0.071941582
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Investment|Energy Supply|Extraction|Uranium,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Investment|Energy Supply|Heat,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0.114259495,,,,,,0.325785521,,0.134746052,,0,,0.093057582,,0.032426176,,0,,0.255039371,,0.07536124
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Investment|Energy Supply|Hydrogen,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0.29837305,,0.736228771,,5.506484112,,4.785371634,,3.811858571,,2.32214394,,5.057915114,,3.14881925
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Investment|Energy Supply|Hydrogen|Fossil,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Investment|Energy Supply|Hydrogen|Other,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0.29837305,,0.736228771,,5.506484112,,4.785371634,,3.811858571,,2.32214394,,5.057915114,,3.14881925
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Investment|Energy Supply|Hydrogen|Renewable,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Investment|Energy Supply|Liquids,billion US$2010/yr,,,,,,,,,,,,,6.744044704,,,,,5.634053389,6.412666929,,,,,,5.994872636,,7.077058123,,18.48311404,,30.55062108,,15.34722153,,29.53577632,,23.12176152,,20.23627036
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Investment|Energy Supply|Liquids|Biomass,billion US$2010/yr,,,,,,,,,,,,,6.175872027,,,,,2.578613212,3.601445935,,,,,,4.875511885,,6.448696769,,16.36661972,,29.00011834,,14.64409919,,27.81498025,,22.03240258,,19.15338661
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Investment|Energy Supply|Liquids|Coal and Gas,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Investment|Energy Supply|Liquids|Oil,billion US$2010/yr,,,,,,,,,,,,,0.503038653,,,,,3.046790037,2.811220994,,,,,,0.946704276,,0.519577006,,0.813647181,,0.126533939,,0.054959689,,0.012111301,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Investment|Energy Supply|Other,billion US$2010/yr,,,,,,,,,,,,,1.700431415,,,,,9.3260144,6.73419644,,,,,,5.535398579,,3.897431882,,2.036564386,,2.48090468,,0.132592358,,0.466505415,,0.074925994,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Land Cover,million ha,,,,,,,,,,,,,2011.2348,,,,,2011.2348,2011.2348,,,,,,2011.2348,,2011.2348,,2011.2348,,2011.2348,,2011.2348,,2011.2348,,2011.2348,,2011.2348
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Land Cover|Cropland,million ha,,,,,,,,,,,,,170.8019,,,,,173.611,176.42,,,,,,176.1094,,174.7615426,,178.3860661,,189.6007005,,189.8995346,,190.7376594,,181.8827918,,173.2163614
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Land Cover|Cropland|Energy Crops,million ha,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,7.328975745,,22.53824783,,27.7853045,,35.00344146,,32.24067813,,29.92919791
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Land Cover|Cropland|Irrigated,million ha,,,,,,,,,,,,,12.1293,,,,,11.0494,9.9695,,,,,,10.0017,,10.01288106,,10.15363042,,10.37161761,,10.31946643,,10.24730348,,10.29124917,,10.21877145
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Land Cover|Forest,million ha,,,,,,,,,,,,,945.5652,,,,,928.5767,911.5883,,,,,,936.9633107,,962.7332834,,983.106914,,999.0944423,,1017.391954,,1035.295368,,1043.246253,,1054.76105
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Land Cover|Forest|Afforestation and Reforestation,million ha,,,,,,,,,,,,,4.1511,,,,,5.3396,6.528,,,,,,32.08291071,,59.40524979,,84.25735389,,106.092333,,127.7642313,,147.9568836,,164.8606891,,181.6843209
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Land Cover|Forest|Natural Forest,million ha,,,,,,,,,,,,,872.0938,,,,,852.1629,832.2321,,,,,,815.4016444,,820.6290867,,823.7062471,,818.4117756,,807.2604839,,792.337512,,793.0070565,,794.9001807
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Land Cover|Pasture,million ha,,,,,,,,,,,,,557.5413,,,,,562.1757,566.8102,,,,,,478.0277,,421.2329422,,390.266362,,377.4321212,,366.55001,,353.9231697,,359.9136221,,358.8332436
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Population,million,,,,,,,,,,,,,584.0800171,,,,,613.48,642.88,,,,,,690.44,,723.21,,740.67,,742.69,,733.99,,717.22,,694.53,,669.25
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Population|Rural,million,,,,,,,,,,,,,119.5962243,,,,,613.48,112.1697024,,,,,,103.8697936,,94.7911347,,85.3696242,,75.9177718,,67.1160456,,59.1204446,,51.9438987,,45.6896975
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Population|Urban,million,,,,,,,,,,,,,464.4837928,,,,,0,530.7102976,,,,,,586.5702064,,628.4188653,,655.3003758,,666.7722282,,666.8739544,,658.0995554,,642.5861013,,623.5603025
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Price|Carbon,US$2010/t CO2,,,,,,,,,,,,,0,,,,,0,2.503111157,,,,,,348.2809194,,468.0604322,,629.0340813,,845.3692051,,1136.105521,,1526.830819,,2051.932946,,2757.626295
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Price|Final Energy|Residential and Commercial|Residential|Electricity,US$2010/GJ,,,,,,,,,,,,,0,,,,,6.403175233,13.15522014,,,,,,19.0635771,,13.96149093,,13.63806057,,,,,,,,,,
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Price|Final Energy|Residential and Commercial|Residential|Gases|Natural Gas,US$2010/GJ,,,,,,,,,,,,,0,,,,,3.440536692,3.963864978,,,,,,22.84431224,,21.13940063,,22.45431823,,,,,,,,,,
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Price|Final Energy|Residential and Commercial|Residential|Liquids|Oil,US$2010/GJ,,,,,,,,,,,,,0,,,,,12.81008374,3.131331459,,,,,,25.81020888,,34.45764632,,46.61610824,,,,,,,,,,
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Price|Final Energy|Residential and Commercial|Residential|Solids|Coal,US$2010/GJ,,,,,,,,,,,,,0,,,,,2.380812568,2.366304029,,,,,,38.33939211,,21.13940063,,33.88864888,,,,,,,,,,
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Primary Energy,EJ/yr,,,,,,,,,,,,,31.32965059,,,,,34.35251159,36.39177413,,,,,,26.72634401,,21.58795083,,21.44362631,,25.75788185,,27.54019952,,28.60752974,,26.74783074,,25.97387711
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Primary Energy|Biomass,EJ/yr,,,,,,,,,,,,,5.3677926,,,,,6.136107,5.7364952,,,,,,6.760025469,,6.718834169,,8.916602493,,15.1082703,,17.08216083,,20.26127363,,18.4913947,,17.9332649
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Primary Energy|Coal,EJ/yr,,,,,,,,,,,,,1.583579244,,,,,1.885970066,1.781190247,,,,,,0.051199685,,1.52E-05,,0,,0,,0,,0,,0,,3.47E-18
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Primary Energy|Gas,EJ/yr,,,,,,,,,,,,,7.307630489,,,,,7.246097797,8.564097651,,,,,,2.199851321,,0.235351687,,0.023350297,,0.006863941,,-0.003634565,,-0.002869923,,-0.000751601,,-8.28E-05
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Primary Energy|Geothermal,EJ/yr,,,,,,,,,,,,,0.045969557,,,,,0.035570367,0.027523672,,,,,,0.021238639,,0.03629178,,0.214996411,,0.319617456,,0.49734244,,0.621642643,,0.470530926,,0.281724246
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Primary Energy|Hydro,EJ/yr,,,,,,,,,,,,,2.627127454,,,,,2.468583907,2.8266148,,,,,,4.58907,,5.0192756,,5.8084064,,5.8084064,,5.85144781,,5.85144781,,5.85144781,,5.85144781
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Primary Energy|Nuclear,EJ/yr,,,,,,,,,,,,,0.099275304,,,,,0.11802678,0.120755697,,,,,,0.199251269,,0.182336806,,0.147897362,,0.153513717,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Primary Energy|Oil,EJ/yr,,,,,,,,,,,,,14.35081843,,,,,16.24208919,16.64384068,,,,,,7.761388122,,3.170373693,,0.649412567,,0.202500792,,0.097361885,,0.034425689,,0.007817846,,0.002527133
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Primary Energy|Other,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Primary Energy|Secondary Energy Trade,EJ/yr,,,,,,,,,,,,,-0.089677682,,,,,-0.046110408,0,,,,,,-0.913215759,,-3.228349894,,-7.400898094,,-10.50669903,,-10.9550274,,-13.61066889,,-12.89882511,,-14.63909323
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Primary Energy|Solar,EJ/yr,,,,,,,,,,,,,0.021049796,,,,,0.125354578,0.372320486,,,,,,2.922930392,,4.679129164,,6.001248248,,6.334309929,,6.853957163,,7.716198309,,7.43263013,,7.607093697
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Primary Energy|Wind,EJ/yr,,,,,,,,,,,,,0.0160854,,,,,0.140822315,0.318935697,,,,,,3.134604868,,4.774692658,,7.082610622,,8.331098342,,8.116591365,,7.736080473,,7.393586046,,8.93699532
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Resource|Extraction|Coal,EJ/yr,,,,,,,,,,,,,2.545763716,,,,,2.847201399,3.702933695,,,,,,0.91849693,,0.754895504,,0.426672033,,0.31263834,,0.348948365,,0.183616513,,0.084626365,,0.025357242
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Resource|Extraction|Gas,EJ/yr,,,,,,,,,,,,,7.434662418,,,,,7.782965716,9.17624657,,,,,,5.233212694,,2.872372659,,1.458850523,,0.612522605,,0.105794818,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Resource|Extraction|Oil,EJ/yr,,,,,,,,,,,,,12.4281016,,,,,26.46893202,27.63040889,,,,,,16.28240137,,9.573210149,,5.468171285,,3.01033287,,1.53873422,,0.657633748,,0.19003523,,0.059938607
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Biomass,EJ/yr,,,,,,,,,,,,,0.176531303,,,,,0.261197607,0.030440196,,,,,,0.041771283,,0.045653765,,0.07510771,,0.146148234,,0.173803538,,0.207781511,,0.189715821,,0.183883933
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Coal,EJ/yr,,,,,,,,,,,,,0.25517437,,,,,0.374857505,0.319602339,,,,,,0.015306614,,4.90E-06,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Gas,EJ/yr,,,,,,,,,,,,,1.153771048,,,,,1.57561221,2.020885692,,,,,,0.034910581,,0.002864147,,2.22E-18,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Geothermal,EJ/yr,,,,,,,,,,,,,0.045969557,,,,,0.035570367,0.027491747,,,,,,0.020322004,,0.024771305,,0.19074602,,0.292155077,,0.47719706,,0.617225032,,0.457520535,,0.267487501
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Hydro,EJ/yr,,,,,,,,,,,,,2.627127454,,,,,2.468583907,2.8266148,,,,,,4.58907,,5.0192756,,5.8084064,,5.8084064,,5.85144781,,5.85144781,,5.85144781,,5.85144781
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Nuclear,EJ/yr,,,,,,,,,,,,,0.099275304,,,,,0.11802678,0.120615632,,,,,,0.190651814,,0.164103126,,0.136794188,,0.144281506,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Oil,EJ/yr,,,,,,,,,,,,,0.538646428,,,,,0.553237589,0.08704217,,,,,,0.048826408,,0.015472678,,0.005632296,,5.64E-06,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Other,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Solar,EJ/yr,,,,,,,,,,,,,0.00012616,,,,,0.008036392,0.048072637,,,,,,1.594067415,,3.415234124,,4.799144871,,5.19097723,,5.741300109,,6.635620023,,6.382482965,,6.585837921
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Solar|CSP,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0.105252959,,0.581626713,,1.792058543,,1.724618399,,1.21043183
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Solar|PV,EJ/yr,,,,,,,,,,,,,0.00012616,,,,,0.008036392,0.048072637,,,,,,1.594067415,,3.415234124,,4.799144871,,5.085724271,,5.159673396,,4.84356148,,4.657864566,,5.37540609
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Storage Losses,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0.242674708,,0.445327793,,0.587756426,,0.707141756,,0.43237869,,0.412492568,,0.656363035
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Transmission Losses,EJ/yr,,,,,,,,,,,,,0.760189682,,,,,0.804381072,0.840689274,,,,,,1.155596036,,1.126781383,,0.964044438,,0.86409178,,0.786990404,,0.709146396,,0.688315802,,0.652584345
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Wind,EJ/yr,,,,,,,,,,,,,0.0160854,,,,,0.140822315,0.318935697,,,,,,3.221589233,,4.774692658,,7.082610622,,8.331098342,,8.116591365,,7.736080473,,7.393586046,,8.93699532
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,,,,,,,,,,,,,0.0160854,,,,,0.140822315,0.318935697,,,,,,3.134604868,,4.774692658,,7.082610622,,8.331098342,,8.116591365,,7.736080473,,7.393586046,,8.93699532
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Gases|Biomass,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0.556176981,,1.404144336,,0.809713527,,0.419632469,,0.124865549,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Gases|Coal,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Gases|Natural Gas,EJ/yr,,,,,,,,,,,,,6.211597886,,,,,7.012608826,8.288810254,,,,,,2.101686288,,0.185292771,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Gases|Other,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0.214815314,,0.185292771,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Heat|Biomass,EJ/yr,,,,,,,,,,,,,0,,,,,0,0.00277552,,,,,,0.057883474,,0.080600659,,0.061355844,,0.061084122,,0.032548938,,0.00277552,,0.021579419,,0.027326171
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Heat|Coal,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Heat|Gas,EJ/yr,,,,,,,,,,,,,0,,,,,0,0.039786154,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Heat|Geothermal,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0.008768108,,0.008768108,,0.008768108,,0.00524979,,0.003143243,,0.003143243,,0.001881976
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Heat|Oil,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Heat|Other,EJ/yr,,,,,,,,,,,,,0,,,,,0,0.017427841,,,,,,0.086494643,,0.134710952,,0.142688009,,0.142056099,,0.075695205,,0.006454698,,0.050184695,,0.063549234
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Hydrogen|Biomass,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Hydrogen|Coal,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Hydrogen|Electricity,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0.214815314,,0.459343002,,1.537611371,,3.201434014,,4.651947176,,4.424514085,,4.208200169,,4.002461811
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Hydrogen|Gas,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Liquids|Biomass,EJ/yr,,,,,,,,,,,,,0.756177808,,,,,0.868187502,1.028596705,,,,,,1.163366509,,1.240004543,,2.679626181,,5.79186981,,6.916092788,,8.299887593,,7.565476324,,7.333965644
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Liquids|Coal,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Liquids|Gas,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Liquids|Oil,EJ/yr,,,,,,,,,,,,,12.96275385,,,,,16.98824632,19.36245815,,,,,,11.0867856,,6.131834601,,3.165122405,,1.540139035,,0.668966288,,0.147418084,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Solids|Biomass,EJ/yr,,,,,,,,,,,,,3.482260446,,,,,3.218502168,3.206584765,,,,,,3.099731895,,1.760351671,,1.24513897,,0.352876206,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5LAM,Secondary Energy|Solids|Coal,EJ/yr,,,,,,,,,,,,,0.613314426,,,,,0.614601206,0.587870923,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Agricultural Demand,million t DM/yr,,,,,,,,,,,,,362.6147,,,,,420.2295,477.8443,,,,,,661.097,,800.3753829,,967.5865785,,1124.270299,,1298.667063,,1530.366768,,1752.708199,,1788.634126
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Agricultural Demand|Crops,million t DM/yr,,,,,,,,,,,,,1.8098,,,,,1.8098,1.8098,,,,,,1.8098,,1.8098,,10.3327,,36.23767408,,101.8915442,,237.1351457,,375.0664819,,343.1565685
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Agricultural Demand|Crops|Energy|1st generation,million t DM/yr,,,,,,,,,,,,,1.8098,,,,,1.8098,1.8098,,,,,,1.8098,,1.8098,,1.8098,,1.8098,,1.8098,,1.8098,,1.8098,,1.8098
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Agricultural Demand|Crops|Energy|2nd generation,million t DM/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,8.5229,,34.42787408,,100.0817442,,235.3253457,,373.2566819,,341.3467685
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Agricultural Demand|Livestock|Food,million t DM/yr,,,,,,,,,,,,,15.6381,,,,,18.7598,21.8814,,,,,,32.1802,,37.8207762,,44.77489619,,50.83293744,,56.77489617,,62.13868347,,67.13974956,,71.74902129
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Agricultural Demand|Livestock|Other,million t DM/yr,,,,,,,,,,,,,1.3012,,,,,1.5549,1.8086,,,,,,2.6009,,2.914382779,,3.300656114,,3.638042394,,3.94973713,,4.213356191,,4.429463315,,4.604809437
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Agricultural Production,million t DM/yr,,,,,,,,,,,,,280.0996,,,,,322.078,364.0565,,,,,,506.7559,,612.1789821,,733.6601956,,863.6369023,,1011.675315,,1216.489263,,1422.315383,,1448.439336
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Agricultural Production|Energy,million t DM/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,8.5229,,34.42787408,,100.0817442,,235.3253457,,373.2566819,,341.3467685
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Agricultural Production|Energy|Crops,million t DM/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,8.5229,,34.42787408,,100.0817442,,235.3253457,,373.2566819,,341.3467685
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Agricultural Production|Non-Energy,million t DM/yr,,,,,,,,,,,,,280.0996,,,,,322.078,364.0565,,,,,,506.7559,,612.1789821,,725.1372956,,829.2090282,,911.593571,,981.1639173,,1049.058701,,1107.092567
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Agricultural Production|Non-Energy|Crops,million t DM/yr,,,,,,,,,,,,,265.9162,,,,,305.1592,344.4023,,,,,,480.8447,,580.0701376,,685.3569091,,784.1994372,,862.1501272,,927.5874782,,991.4453174,,1046.275143
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Agricultural Production|Non-Energy|Livestock,million t DM/yr,,,,,,,,,,,,,14.1834,,,,,16.9188,19.6542,,,,,,25.9112,,32.1088445,,39.7803865,,45.00959098,,49.44344372,,53.57643912,,57.61338329,,60.81742461
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Carbon Sequestration|CCS,Mt CO2/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Carbon Sequestration|Land Use,Mt CO2/yr,,,,,,,,,,,,,15.5455,,,,,23.5426,31.5264,,,,,,161.6876,,292.1931688,,393.0696763,,521.0418264,,726.9936023,,848.5081345,,878.3537587,,875.0864951
